customer_email,total_amount,status,created_at,product_skus
nathaniel.bhardwaj405@example.com,9497.15,pending,2025-10-12,TN-CTRL-001;TN-SSD-001
elijah.wason1@example.com,1599.0,refunded,2025-10-12,TN-HUB-001
eshana.tiwari99@example.com,20298.0,paid,2025-10-12,TN-MON-001;TN-STAND-001
ronith.nazareth71@example.com,1344.79,paid,2025-10-13,TN-STAND-001
eiravati.pradhan374@example.com,18999.0,cancelled,2025-10-13,TN-MON-001
indali.kunda440@example.com,1799.0,paid,2025-10-13,TN-LIGHT-001
pahal.kuruvilla121@example.com,4747.15,paid,2025-10-13,TN-CTRL-001;TN-MAT-001;TN-HUB-001
jdada@example.org,6552.15,failed,2025-10-13,TN-HEADSET-001;TN-MAT-001
imaran.edwin131@example.com,3324.05,paid,2025-10-13,TN-KB-001
yashasvi.dewan164@example.com,2999.0,paid,2025-10-14,TN-HEADSET-001
ovyas@example.com,3298.0,paid,2025-10-14,TN-MOUSE-001;TN-LIGHT-001
advik.hegde406@example.com,2898.0,paid,2025-10-14,TN-MAT-001;TN-CAM-001
tejas.mani30@example.com,4999.0,paid,2025-10-14,TN-SSD-001
yuvraj.thaman156@example.com,5498.0,cancelled,2025-10-14,TN-CAM-001;TN-KB-001
adweta.parsa189@example.com,1243.38,paid,2025-10-14,TN-COOL-001
yauvani.bhatt117@example.com,1586.68,paid,2025-10-14,TN-MOUSE-001
vrinda.sama21@example.com,1798.0,paid,2025-10-14,TN-MAT-001
alexander.behl337@example.com,7312.15,paid,2025-10-15,TN-COOL-001;TN-MOUSE-001;TN-SSD-001
chaitanya.bhatia403@example.com,6477.3,paid,2025-10-15,TN-COOL-001;TN-HEADSET-001
ayaan.krishnamurthy84@example.com,1799.0,paid,2025-10-15,TN-LIGHT-001
ronith.nazareth71@example.com,1366.32,paid,2025-10-15,TN-STAND-001
wridesh.sangha105@example.com,1529.15,paid,2025-10-15,TN-LIGHT-001
chaman.varty385@example.com,841.3,paid,2025-10-15,PROMO-GIFTSET-01
idika.bhagat143@example.com,6297.0,paid,2025-10-15,TN-HEADSET-001;TN-LIGHT-001;TN-MOUSE-001
veer.karnik482@example.com,1799.1,paid,2025-10-15,TN-CAM-001
riya.mutti104@example.com,1799.1,cancelled,2025-10-15,TN-CAM-001
neel.sankar111@example.com,2293.3,paid,2025-10-15,TN-COOL-001;TN-MOUSE-001
saumya.kothari235@example.com,3798.0,paid,2025-10-15,TN-CTRL-001;TN-STAND-001
damini.salvi353@example.com,1544.19,paid,2025-10-15,TN-MOUSE-001
veda.muni55@example.com,3499.0,paid,2025-10-15,TN-KB-001
damyanti.bhakta248@example.com,1799.1,paid,2025-10-15,TN-CAM-001
hredhaan.edwin428@example.com,2499.0,paid,2025-10-15,TN-CTRL-001
pallavi.lal439@example.com,2699.1,paid,2025-10-15,TN-HEADSET-001
rohan.rajagopalan472@example.com,4766.4,paid,2025-10-15,TN-HUB-001;TN-STAND-001;TN-COOL-001
frado.joshi298@example.com,1699.15,paid,2025-10-16,TN-CAM-001
krisha.mutti196@example.com,2878.2,refunded,2025-10-16,TN-HUB-001
raagini.gade145@example.com,4398.0,paid,2025-10-16,TN-MAT-001;TN-KB-001
alexander.behl337@example.com,3998.0,pending,2025-10-16,TN-MOUSE-001;TN-CTRL-001
owen.oommen221@example.com,7196.0,paid,2025-10-16,TN-MAT-001;TN-STAND-001;TN-CTRL-001
pahal.kuruvilla121@example.com,2974.15,pending,2025-10-16,TN-KB-001
warda.palan451@example.com,7737.3,paid,2025-10-16,TN-HUB-001;TN-SSD-001;TN-CAM-001
theodore.chandra109@example.com,4798.0,paid,2025-10-16,TN-STAND-001;TN-KB-001
aarna.jaggi223@example.com,2374.05,paid,2025-10-16,TN-CTRL-001
yatan.keer306@example.com,4999.0,paid,2025-10-16,TN-SSD-001
sanya.shanker358@example.com,1306.64,paid,2025-10-17,TN-STAND-001
aachal.thakkar372@example.com,18999.0,cancelled,2025-10-17,TN-MON-001
mohammed.pau107@example.com,3324.05,paid,2025-10-17,TN-KB-001
gavin.gade327@example.com,1144.18,paid,2025-10-17,TN-COOL-001
zaid.sandal354@example.com,3898.0,paid,2025-10-17,TN-HEADSET-001;TN-MAT-001
omaja.dara103@example.com,5998.0,paid,2025-10-17,TN-HEADSET-001
urvashi.goswami347@example.com,3198.0,paid,2025-10-18,TN-CAM-001;TN-COOL-001
madhavpandit@example.net,2998.0,pending,2025-10-18,TN-MOUSE-001
onveer.bhavsar341@example.com,8797.0,cancelled,2025-10-18,TN-STAND-001;TN-SSD-001;TN-CTRL-001
adweta.parsa189@example.com,1388.54,refunded,2025-10-18,TN-STAND-001
oviya.tara299@example.com,23998.0,paid,2025-10-18,TN-SSD-001;TN-MON-001
amruta.sehgal149@example.com,1599.0,paid,2025-10-18,TN-HUB-001
elijah.wason1@example.com,1588.24,paid,2025-10-18,TN-MOUSE-001
rachana.muni231@example.com,2124.15,failed,2025-10-18,TN-CTRL-001
eiravati.pradhan374@example.com,1519.05,pending,2025-10-18,TN-HUB-001
shivansh.puri225@example.com,5848.2,paid,2025-10-18,TN-MOUSE-001;TN-SSD-001
upasnapant@example.org,4749.05,paid,2025-10-18,TN-SSD-001
watika.wali13@example.com,1174.68,cancelled,2025-10-19,TN-STAND-001
reyansh.kohli220@example.com,2788.2,paid,2025-10-19,TN-HUB-001;TN-MOUSE-001
urvashi.goswami347@example.com,3133.1,paid,2025-10-19,TN-CAM-001;TN-STAND-001
sarthak.puri51@example.com,6998.0,paid,2025-10-19,TN-SSD-001;TN-CAM-001
samesh.kashyap173@example.com,3698.0,pending,2025-10-19,TN-CTRL-001;TN-COOL-001
dipta.shroff14@example.com,1199.69,paid,2025-10-19,TN-STAND-001
sanya.shanker358@example.com,1699.15,cancelled,2025-10-19,TN-CAM-001
amara.mitra467@example.com,2974.15,pending,2025-10-19,TN-KB-001
garima.agarwal197@example.com,2849.05,paid,2025-10-19,TN-HEADSET-001
kashvi.narula269@example.com,4598.0,paid,2025-10-19,TN-HUB-001;TN-HEADSET-001
mason.koshy350@example.com,9896.0,paid,2025-10-19,TN-COOL-001;TN-SSD-001;TN-CTRL-001
saumya.ratti33@example.com,3537.43,refunded,2025-10-19,PROMO-GIFTSET-01
avi.sarkar424@example.com,1932.6,paid,2025-10-20,PROMO-GIFTSET-01
jasmit.bahl114@example.com,1529.15,cancelled,2025-10-20,TN-LIGHT-001
viraj.arora38@example.com,1381.87,paid,2025-10-20,TN-STAND-001
rushil.dey142@example.com,21597.3,pending,2025-10-20,TN-CTRL-001;TN-MON-001
joshua.bali232@example.com,889.59,paid,2025-10-20,TN-MAT-001
chanakya.pillai441@example.com,3137.26,paid,2025-10-21,OLD-BUNDLE-2024
meera.chawla44@example.com,4098.0,paid,2025-10-21,TN-CTRL-001;TN-HUB-001
chaitanya.bhatia403@example.com,7052.45,paid,2025-10-21,TN-LIGHT-001;TN-HEADSET-001;TN-KB-001
urvi.palla80@example.com,1999.0,paid,2025-10-21,TN-CAM-001
isaac.chaudhary241@example.com,4999.0,cancelled,2025-10-21,TN-SSD-001
orinder.dhaliwal92@example.com,824.03,paid,2025-10-21,TN-MAT-001
hitesh.virk393@example.com,4248.3,paid,2025-10-21,TN-HEADSET-001;TN-CAM-001
onkar.sarin447@example.com,9998.0,paid,2025-10-21,TN-SSD-001
dakshesh.goswami124@example.com,9396.0,paid,2025-10-22,TN-COOL-001;TN-SSD-001;TN-HUB-001
chakradhar.deol8@example.com,5317.15,paid,2025-10-22,TN-HEADSET-001;TN-STAND-001
gautam.samra5@example.com,1593.03,paid,2025-10-22,TN-MOUSE-001
mason.koshy350@example.com,2374.05,paid,2025-10-22,TN-CTRL-001
mohammed.pau107@example.com,1799.0,paid,2025-10-22,TN-LIGHT-001
amruta.sehgal149@example.com,2175.92,paid,2025-10-22,OLD-BUNDLE-2024
upasnapant@example.org,3397.0,paid,2025-10-22,TN-MAT-001;TN-HUB-001
darsh.sunder179@example.com,17423.3,paid,2025-10-22,TN-MON-001;TN-MOUSE-001
rajeshri.kapadia478@example.com,1799.0,paid,2025-10-22,TN-LIGHT-001
pahal.kuruvilla121@example.com,4499.1,paid,2025-10-23,TN-SSD-001
ebhardwaj@example.com,4749.05,paid,2025-10-23,TN-SSD-001
samar.ahuja333@example.com,1439.1,paid,2025-10-23,TN-HUB-001
reva.kota305@example.com,1522.5,paid,2025-10-23,TN-MOUSE-001
lipika.lal243@example.com,1599.0,paid,2025-10-23,TN-HUB-001
qadim.agarwal153@example.com,4897.0,paid,2025-10-23,TN-STAND-001;TN-LIGHT-001
amara.mitra467@example.com,1709.05,paid,2025-10-23,TN-LIGHT-001
harrison.rana326@example.com,18999.0,failed,2025-10-23,TN-MON-001
chandran.roy209@example.com,13596.0,paid,2025-10-23,TN-HUB-001;TN-KB-001;TN-SSD-001
yamini.bir255@example.com,18698.3,paid,2025-10-23,TN-MON-001;TN-HEADSET-001
mohammed.ramachandran161@example.com,5397.0,refunded,2025-10-23,TN-HUB-001;TN-CTRL-001;TN-STAND-001
dipta.vaidya364@example.com,3417.3,paid,2025-10-23,TN-STAND-001;TN-MAT-001;TN-HUB-001
samesh.jani434@example.com,18049.05,pending,2025-10-23,TN-MON-001
victor.chada165@example.com,1266.62,paid,2025-10-23,TN-COOL-001
upasnapant@example.org,7596.0,paid,2025-10-23,TN-CAM-001;TN-LIGHT-001
ekalinga.dave360@example.com,8498.0,paid,2025-10-24,TN-KB-001;TN-SSD-001
jagvi.sethi379@example.com,1366.51,paid,2025-10-24,TN-STAND-001
aarna.jaggi223@example.com,1799.0,paid,2025-10-24,TN-LIGHT-001
lucky.sagar263@example.com,3987.15,pending,2025-10-24,TN-MOUSE-001;TN-LIGHT-001;TN-MAT-001
jasmit.bahl114@example.com,2378.3,paid,2025-10-24,TN-HUB-001;TN-COOL-001
imaran.edwin131@example.com,2849.05,paid,2025-10-24,TN-HEADSET-001
zehaan.devan108@example.com,1316.24,paid,2025-10-24,TN-STAND-001
urmi.wali423@example.com,1292.96,cancelled,2025-10-24,TN-COOL-001
hemangini.sekhon68@example.com,13996.0,paid,2025-10-24,TN-SSD-001;TN-CAM-001
hansupasna@example.net,4946.4,failed,2025-10-24,TN-COOL-001;TN-MAT-001;TN-CTRL-001
banjeet.de363@example.com,20298.0,paid,2025-10-24,TN-STAND-001;TN-MON-001
yug.rao31@example.com,26596.0,paid,2025-10-24,TN-MON-001;TN-STAND-001;TN-SSD-001
dev.bhasin12@example.com,9796.0,refunded,2025-10-24,TN-HUB-001;TN-KB-001;TN-COOL-001
yauvani.hora293@example.com,1439.1,cancelled,2025-10-25,TN-HUB-001
ishanvi.nagar113@example.com,3324.05,paid,2025-10-25,TN-KB-001
pranav.saraf75@example.com,4249.15,paid,2025-10-25,TN-SSD-001
meera.bajaj159@example.com,3987.15,paid,2025-10-25,TN-COOL-001;TN-MOUSE-001
onkar.sarin447@example.com,965.03,paid,2025-10-25,TN-MAT-001
jai.bhatia93@example.com,37998.0,paid,2025-10-25,TN-MON-001
imaran.edwin131@example.com,6798.0,paid,2025-10-25,TN-LIGHT-001;TN-SSD-001
hredhaan.edwin428@example.com,1271.24,paid,2025-10-25,TN-COOL-001
alka.srinivas57@example.com,1239.53,paid,2025-10-25,TN-COOL-001
ubika.bains479@example.com,2849.05,paid,2025-10-25,TN-HEADSET-001
rishi.tara249@example.com,18697.45,paid,2025-10-26,TN-MON-001;TN-COOL-001;TN-LIGHT-001
jasmit.bahl114@example.com,1395.36,failed,2025-10-26,TN-STAND-001
isaac.chaudhary241@example.com,1225.94,paid,2025-10-26,TN-COOL-001
udant.sundaram260@example.com,1352.73,paid,2025-10-26,TN-STAND-001
ojasvi.parmer35@example.com,6498.0,paid,2025-10-26,TN-SSD-001;TN-MOUSE-001
vaishnavi.dutt396@example.com,4078.3,failed,2025-10-26,TN-KB-001;TN-STAND-001
mekhala.chakraborty338@example.com,958.35,paid,2025-10-26,TN-MAT-001
jagat.iyengar183@example.com,4397.0,paid,2025-10-26,TN-STAND-001;TN-MOUSE-001;TN-HUB-001
nathan.aggarwal193@example.com,21497.0,paid,2025-10-26,TN-MON-001;TN-COOL-001;TN-STAND-001
hemangini.sekhon68@example.com,4999.0,cancelled,2025-10-26,TN-SSD-001
ati.loyal303@example.com,8997.0,paid,2025-10-26,TN-CTRL-001;TN-MOUSE-001;TN-SSD-001
qadim.agarwal153@example.com,24697.15,paid,2025-10-27,TN-MON-001;TN-KB-001
udant.hayer63@example.com,5998.0,pending,2025-10-27,TN-HEADSET-001
urvashi.suri233@example.com,937.45,paid,2025-10-27,TN-MAT-001
vrinda.sama21@example.com,2499.0,paid,2025-10-27,TN-CTRL-001
joshua.bali232@example.com,5757.3,pending,2025-10-27,TN-HUB-001;TN-STAND-001;TN-KB-001
ebhardwaj@example.com,2374.05,refunded,2025-10-27,TN-CTRL-001
ikbal.tandon259@example.com,1999.0,paid,2025-10-27,TN-CAM-001
elijah.wason1@example.com,2374.05,cancelled,2025-10-27,TN-CTRL-001
falak.gulati470@example.com,1392.97,failed,2025-10-27,TN-MOUSE-001
henry.bora297@example.com,2374.05,cancelled,2025-10-27,TN-CTRL-001
jairaj.memon302@example.com,4798.0,refunded,2025-10-27,TN-LIGHT-001;TN-HEADSET-001
anika.rout328@example.com,2549.15,refunded,2025-10-27,TN-HEADSET-001
ojasvi.parmer35@example.com,4098.0,cancelled,2025-10-27,TN-HUB-001;TN-CTRL-001
ijaya.dyal469@example.com,6998.0,paid,2025-10-27,TN-CAM-001;TN-SSD-001
aishani.apte400@example.com,18999.0,pending,2025-10-27,TN-MON-001
raghav.pradhan11@example.com,1552.08,refunded,2025-10-28,TN-MOUSE-001
mason.koshy350@example.com,1599.0,paid,2025-10-28,TN-HUB-001
nandini.karan64@example.com,4998.0,cancelled,2025-10-28,TN-CTRL-001
ekalinga.dave360@example.com,4298.0,failed,2025-10-28,TN-LIGHT-001;TN-CTRL-001
ryan.venkataraman492@example.com,2373.1,paid,2025-10-28,TN-MAT-001;TN-HUB-001
advik.hegde406@example.com,20198.0,failed,2025-10-28,TN-COOL-001;TN-MON-001
simon.mitter106@example.com,1529.15,paid,2025-10-28,TN-LIGHT-001
charles.chaudry48@example.com,1599.0,paid,2025-10-29,TN-HUB-001
matthew.yadav49@example.com,893.06,pending,2025-10-29,TN-MAT-001
vihaan.dora36@example.com,3417.15,refunded,2025-10-29,TN-MAT-001;TN-LIGHT-001
ovyas@example.com,1599.0,paid,2025-10-29,TN-HUB-001
veer.cheema118@example.com,2798.0,paid,2025-10-29,TN-STAND-001;TN-MOUSE-001
urvashi.goswami347@example.com,6458.1,paid,2025-10-29,TN-SSD-001;TN-LIGHT-001
bakhshi.shetty280@example.com,1250.61,paid,2025-10-29,TN-COOL-001
kai.bassi130@example.com,4298.0,paid,2025-10-29,TN-LIGHT-001;TN-CTRL-001
ronith.nazareth71@example.com,32298.3,paid,2025-10-30,TN-MON-001
ishwar.wali378@example.com,1799.1,pending,2025-10-30,TN-CAM-001
amaira.sarin416@example.com,851.91,cancelled,2025-10-30,TN-MAT-001
garima.kumar177@example.com,4249.15,paid,2025-10-30,TN-SSD-001
falak.gulati470@example.com,3324.05,paid,2025-10-30,TN-KB-001
dev.bhasin12@example.com,3148.2,paid,2025-10-30,TN-CAM-001;TN-MOUSE-001
maya.ramakrishnan201@example.com,1328.88,paid,2025-10-30,TN-MOUSE-001
eshana.tiwari99@example.com,1439.1,paid,2025-10-30,TN-HUB-001
warda.doctor162@example.com,6118.2,paid,2025-10-30,TN-SSD-001;TN-LIGHT-001
pratyush.madan120@example.com,10497.0,paid,2025-10-30,TN-SSD-001;TN-CTRL-001;TN-HEADSET-001
warda.palan451@example.com,4298.0,paid,2025-10-30,TN-CTRL-001;TN-LIGHT-001
wridesh.sangha105@example.com,885.36,paid,2025-10-30,TN-MAT-001
gautam.samra5@example.com,1999.0,paid,2025-10-30,TN-CAM-001
gabriel.sami457@example.com,4999.0,pending,2025-10-30,TN-SSD-001
girish.rattan456@example.com,2499.0,pending,2025-10-30,TN-CTRL-001
ekiya.patla277@example.com,1999.0,paid,2025-10-30,TN-CAM-001
tristan.bhavsar127@example.com,18999.0,paid,2025-10-30,TN-MON-001
ekiya.patla277@example.com,1999.0,paid,2025-10-31,TN-CAM-001
pranav.saraf75@example.com,2849.05,cancelled,2025-10-31,TN-HEADSET-001
baljiwan.chadha3@example.com,1296.43,paid,2025-10-31,TN-COOL-001
udant.sundaram260@example.com,4797.0,paid,2025-10-31,TN-MAT-001;TN-HEADSET-001
adya.sangha459@example.com,2698.0,paid,2025-10-31,TN-MAT-001;TN-LIGHT-001
falak.gulati470@example.com,18999.0,paid,2025-10-31,TN-MON-001
falan.johal217@example.com,5998.0,paid,2025-10-31,TN-HEADSET-001
nathaniel.bhardwaj405@example.com,2198.0,paid,2025-10-31,TN-STAND-001;TN-MAT-001
chaman.varty385@example.com,1174.38,pending,2025-10-31,TN-COOL-001
jackson.tak29@example.com,2920.32,paid,2025-11-01,OLD-BUNDLE-2024
matthew.shroff79@example.com,6298.2,paid,2025-11-01,TN-KB-001
adya.sangha459@example.com,1599.0,paid,2025-11-01,TN-HUB-001
vrishti.shroff357@example.com,1999.0,cancelled,2025-11-01,TN-CAM-001
daksha.kaul160@example.com,1999.0,paid,2025-11-01,TN-CAM-001
chaitanya.bhatia403@example.com,1599.0,paid,2025-11-01,TN-HUB-001
ekalinga.dave360@example.com,1171.78,paid,2025-11-01,TN-COOL-001
ikbal.shankar237@example.com,1580.08,paid,2025-11-01,TN-MOUSE-001
falak.gulati470@example.com,1175.25,paid,2025-11-02,TN-STAND-001
yamini.bir255@example.com,18999.0,paid,2025-11-02,TN-MON-001
maanav.bassi163@example.com,1273.45,paid,2025-11-02,TN-COOL-001
janya.kashyap191@example.com,2849.05,paid,2025-11-02,TN-HEADSET-001
jacob.ramakrishnan352@example.com,4999.0,paid,2025-11-02,TN-SSD-001
osha.patil253@example.com,993.98,refunded,2025-11-02,TN-MAT-001
elijah.raman234@example.com,4298.0,paid,2025-11-02,TN-HEADSET-001;TN-STAND-001
damini.salvi353@example.com,20498.0,paid,2025-11-02,TN-MOUSE-001;TN-MON-001
ladli.kaur460@example.com,5498.0,paid,2025-11-02,TN-HEADSET-001;TN-CTRL-001
zayan.sani288@example.com,6798.0,paid,2025-11-02,TN-SSD-001;TN-LIGHT-001
viraj.arora38@example.com,10297.0,paid,2025-11-02,TN-KB-001;TN-LIGHT-001;TN-SSD-001
sanya.shanker358@example.com,1699.15,paid,2025-11-02,TN-CAM-001
dakshesh.goswami124@example.com,3652.45,pending,2025-11-02,TN-HUB-001;TN-MAT-001;TN-LIGHT-001
ayaan.bhatnagar98@example.com,1999.0,paid,2025-11-02,TN-CAM-001
veda.bhatnagar325@example.com,1709.05,paid,2025-11-03,TN-LIGHT-001
timothy.lanka258@example.com,3149.1,paid,2025-11-03,TN-KB-001
mason.koshy350@example.com,4749.05,paid,2025-11-03,TN-SSD-001
watika.wali13@example.com,18999.0,paid,2025-11-03,TN-MON-001
urvashi.goswami347@example.com,18999.0,paid,2025-11-03,TN-MON-001
nicholas.choudhary47@example.com,5998.0,paid,2025-11-03,TN-CTRL-001;TN-KB-001
gautami.lall415@example.com,4497.0,paid,2025-11-03,TN-LIGHT-001;TN-MAT-001
vasudha.murty344@example.com,4498.2,paid,2025-11-03,TN-CTRL-001
hitesh.bhandari95@example.com,8897.0,cancelled,2025-11-03,TN-HEADSET-001;TN-MAT-001;TN-SSD-001
saumya.ratti33@example.com,1999.0,pending,2025-11-03,TN-CAM-001
indali.kunda440@example.com,37332.15,refunded,2025-11-03,TN-STAND-001;TN-MON-001
veda.muni55@example.com,1599.0,paid,2025-11-03,TN-HUB-001
veda.muni55@example.com,5792.15,paid,2025-11-04,TN-CAM-001;TN-CTRL-001;TN-HUB-001
chakradev.bains391@example.com,18049.05,paid,2025-11-04,TN-MON-001
yashvi.bahl90@example.com,5888.1,paid,2025-11-04,TN-COOL-001;TN-SSD-001
ayush.bala66@example.com,9515.75,paid,2025-11-04,TN-HUB-001;TN-HEADSET-001;TN-CTRL-001
yauvani.patla389@example.com,3598.0,paid,2025-11-04,TN-HUB-001;TN-CAM-001
karan.bhat87@example.com,985.89,pending,2025-11-04,TN-MAT-001
aishani.apte400@example.com,952.01,paid,2025-11-04,TN-MAT-001
urvi.bhattacharyya25@example.com,1519.05,paid,2025-11-04,TN-HUB-001
zarna.wali94@example.com,1183.63,paid,2025-11-04,TN-COOL-001
jalsa.sangha202@example.com,4999.0,paid,2025-11-04,TN-SSD-001
veda.bhatnagar325@example.com,1519.05,paid,2025-11-04,TN-HUB-001
timothy.bhatti369@example.com,1899.05,paid,2025-11-04,TN-CAM-001
neel.mall376@example.com,1709.05,paid,2025-11-04,TN-LIGHT-001
imaran.edwin131@example.com,2658.1,paid,2025-11-05,TN-COOL-001;TN-HUB-001
zehaan.pradhan200@example.com,37998.0,paid,2025-11-05,TN-MON-001
lipika.chadha345@example.com,524.04,failed,2025-11-05,OLD-BUNDLE-2024
aarna.jaggi223@example.com,1799.0,paid,2025-11-05,TN-LIGHT-001
benjamin.deol166@example.com,2499.0,paid,2025-11-05,TN-CTRL-001
bimala.sehgal134@example.com,2038.3,paid,2025-11-05,TN-COOL-001
janya.kashyap191@example.com,1285.6,paid,2025-11-05,TN-COOL-001
jagdish.ganesh216@example.com,3098.0,paid,2025-11-05,TN-LIGHT-001;TN-STAND-001
keya.sarkar411@example.com,1799.0,pending,2025-11-06,TN-LIGHT-001
rushil.brahmbhatt176@example.com,1396.84,paid,2025-11-06,TN-STAND-001
sathvik.lall373@example.com,1799.0,paid,2025-11-06,TN-LIGHT-001
xavier.sani481@example.com,3398.0,paid,2025-11-06,TN-LIGHT-001;TN-HUB-001
ayaan.krishnamurthy84@example.com,4098.0,paid,2025-11-06,TN-CTRL-001;TN-HUB-001
simon.mitter106@example.com,2788.2,failed,2025-11-06,TN-HUB-001;TN-MOUSE-001
vidhi.gaba110@example.com,1552.88,pending,2025-11-06,TN-MOUSE-001
jyoti.dhingra382@example.com,2998.0,paid,2025-11-06,TN-MOUSE-001
mohammed.ramachandran161@example.com,2898.0,paid,2025-11-06,TN-MAT-001;TN-CAM-001
hamsini.bhatia226@example.com,6998.0,refunded,2025-11-07,TN-KB-001
janaki.din59@example.com,3499.0,pending,2025-11-07,TN-KB-001
charles.chaudry48@example.com,1439.1,refunded,2025-11-07,TN-HUB-001
jagdish.ganesh216@example.com,3038.1,cancelled,2025-11-07,TN-COOL-001;TN-CAM-001
leena.narula116@example.com,19568.1,paid,2025-11-07,TN-MON-001;TN-HUB-001
bhavna.sood436@example.com,5848.2,paid,2025-11-07,TN-KB-001;TN-HEADSET-001
raghav.pradhan11@example.com,4298.0,paid,2025-11-07,TN-STAND-001;TN-HEADSET-001
chandran.solanki275@example.com,5888.1,refunded,2025-11-07,TN-COOL-001;TN-SSD-001
andrew.tiwari137@example.com,1519.05,paid,2025-11-07,TN-HUB-001
falan.lanka172@example.com,2549.15,paid,2025-11-07,TN-HEADSET-001
ayaan.krishnamurthy84@example.com,39497.0,paid,2025-11-07,TN-MOUSE-001;TN-MON-001
yuvraj.thaman156@example.com,1241.73,paid,2025-11-07,TN-COOL-001
jasmit.bhardwaj2@example.com,18999.0,paid,2025-11-07,TN-MON-001
ladli.yadav422@example.com,18999.0,paid,2025-11-07,TN-MON-001
jyoti.dhingra382@example.com,3777.3,paid,2025-11-07,TN-MOUSE-001;TN-MAT-001;TN-LIGHT-001
urmi.sachdeva212@example.com,4998.0,refunded,2025-11-07,TN-CTRL-001
hitesh.virk393@example.com,3499.0,paid,2025-11-07,TN-KB-001
yachana.de89@example.com,1273.47,paid,2025-11-07,TN-COOL-001
frado.joshi298@example.com,2999.0,paid,2025-11-07,TN-HEADSET-001
pallavi.lal439@example.com,2249.1,paid,2025-11-07,TN-CTRL-001
shivani.murthy265@example.com,2998.0,paid,2025-11-07,TN-MOUSE-001
triveni.gaba336@example.com,849.79,failed,2025-11-07,TN-MAT-001
dev.nori282@example.com,4797.0,paid,2025-11-08,TN-MAT-001;TN-HEADSET-001
vaishnavi.shroff287@example.com,1708.1,paid,2025-11-08,TN-MAT-001
ishani.bhalla498@example.com,6648.1,failed,2025-11-08,TN-KB-001
urvashi.goswami347@example.com,2498.0,paid,2025-11-08,TN-STAND-001;TN-COOL-001
henry.narain455@example.com,40896.0,cancelled,2025-11-08,TN-STAND-001;TN-MON-001;TN-HUB-001
saumya.ratti33@example.com,3499.0,paid,2025-11-08,TN-KB-001
sathvik.lall373@example.com,9997.0,paid,2025-11-08,TN-SSD-001;TN-MOUSE-001;TN-KB-001
qasim.muni323@example.com,3499.0,paid,2025-11-08,TN-KB-001
ekapad.chander24@example.com,4999.0,failed,2025-11-08,TN-SSD-001
baljiwan.chadha3@example.com,1999.0,paid,2025-11-09,TN-CAM-001
onkar.datta78@example.com,21373.1,pending,2025-11-09,TN-KB-001;TN-MON-001
owen.oommen221@example.com,4298.0,refunded,2025-11-09,TN-HEADSET-001;TN-STAND-001
vasudha.agarwal72@example.com,11996.0,pending,2025-11-09,TN-KB-001;TN-CTRL-001
arjun.kaur286@example.com,2374.05,paid,2025-11-09,TN-CTRL-001
benjamin.deol166@example.com,3868.2,paid,2025-11-09,TN-CTRL-001;TN-LIGHT-001
urmi.lad67@example.com,1097.15,pending,2025-11-09,OLD-BUNDLE-2024
qarin.ramanathan497@example.com,17423.3,paid,2025-11-09,TN-MON-001;TN-MOUSE-001
ronith.nazareth71@example.com,1195.45,paid,2025-11-09,TN-COOL-001
falak.gulati470@example.com,1584.3,paid,2025-11-10,TN-MOUSE-001
hemal.sen18@example.com,4048.2,paid,2025-11-10,TN-HEADSET-001;TN-MOUSE-001
bimala.sehgal134@example.com,891.41,paid,2025-11-11,TN-MAT-001
elijah.raman234@example.com,4597.0,paid,2025-11-11,TN-COOL-001;TN-LIGHT-001;TN-HUB-001
vedika.ramesh192@example.com,3798.0,paid,2025-11-11,TN-CAM-001;TN-LIGHT-001
vasudha.murty344@example.com,1548.98,paid,2025-11-11,TN-MOUSE-001
